0CM_CDT5,0VTYPE,0FISCPER,..._CURRCY,ZPI_SVL
371,52,2019027,CNY,1054989.8873280897
242,52,2019029,CNY,179194.01880669824
273,52,2020001,CNY,879957.9298178052
80,52,2018010,CNY,1306109.820980896
590,52,2020025,CNY,1486137.2068179944
410,52,2020011,CNY,750127.8212257994
269,52,2020024,CNY,94599.26428377074
408,52,2018003,CNY,900579.1579525043
665,52,2020032,CNY,176596.4054853732
516,52,2018045,CNY,1415805.787984723
504,52,2018045,CNY,1064685.0253961056
304,52,2019041,CNY,28048.284378571498
867,52,2018011,CNY,1615451.7390039233
595,52,2018036,CNY,1578545.5434773408
419,52,2019045,CNY,104177.38107096804
719,52,2020015,CNY,478379.95823971106
456,52,2019024,CNY,380357.7294891251
467,52,2019034,CNY,1096343.0917381153
915,52,2020031,CNY,102431.0347421384
739,52,2020040,CNY,489839.49402433
187,52,2018016,CNY,617872.9469816365
697,52,2019034,CNY,866575.2038368606
4,52,2020029,CNY,1500680.1390157035
636,52,2018026,CNY,239662.1371115331
412,52,2019018,CNY,78441.8739870462
241,52,2018046,CNY,835079.4239938123
863,52,2019045,CNY,1110800.2631312388
664,52,2019012,CNY,782305.293677381
135,52,2020013,CNY,1378031.1095650245
833,52,2018022,CNY,271770.12494281767
285,52,2019042,CNY,223469.6288801955
559,52,2018037,CNY,233448.67575496383
367,52,2018046,CNY,1483869.3100449413
597,52,2020042,CNY,1566723.3811126975
814,52,2019017,CNY,647571.9656541954
735,52,2019008,CNY,1392131.3551831832
909,52,2020026,CNY,381403.89337821613
290,52,2018052,CNY,1330178.8156134095
556,52,2019005,CNY,938027.3781319769
617,52,2020036,CNY,1236973.560553276
583,52,2018029,CNY,1710725.5813420727
222,52,2020007,CNY,293072.0921380404
340,52,2018031,CNY,504240.1888262236
544,52,2020019,CNY,1325165.5650617017
993,52,2020043,CNY,313581.92007327924
922,52,2019030,CNY,1430223.961269839
87,52,2018021,CNY,1246869.2604229187
647,52,2019013,CNY,1037537.3145167148
957,52,2020002,CNY,967000.825540861
491,52,2020023,CNY,1511594.042914103
812,52,2019024,CNY,504239.19261509634
460,52,2020046,CNY,775927.3525594239
389,52,2018031,CNY,43441.91292430073
406,52,2018023,CNY,1696994.3039135837
401,52,2019022,CNY,410879.31753772905
9,52,2020033,CNY,212703.81619378374
88,52,2018012,CNY,874868.5928220231
691,52,2018012,CNY,316161.7459931676
700,52,2018002,CNY,88010.31379393711
902,52,2018052,CNY,50602.53784845532
833,52,2018043,CNY,258832.3055841578
947,52,2018012,CNY,810288.677334507
722,52,2019035,CNY,660156.6909942621
984,52,2018044,CNY,480084.35415410285
998,52,2019025,CNY,210072.5396713425
143,52,2019019,CNY,884384.4220200995
182,52,2020039,CNY,350801.02877908055
744,52,2020036,CNY,1196880.0900701764
247,52,2018029,CNY,1291296.6090757835
87,52,2020035,CNY,300849.25151220826
366,52,2020025,CNY,747634.5451925464
430,52,2019039,CNY,1211030.9131448723
29,52,2020008,CNY,598445.0015112406
776,52,2020049,CNY,1735621.8506418595
495,52,2020012,CNY,415206.08403835655
960,52,2020031,CNY,601334.4346389967
661,52,2020041,CNY,257751.91386544955
547,52,2019043,CNY,638996.3845670442
164,52,2018030,CNY,116138.67643064399
256,52,2020042,CNY,1382991.3038043971
158,52,2018007,CNY,445026.32710030786
368,52,2018025,CNY,859312.540360428
346,52,2019049,CNY,831292.3495857309
131,52,2018018,CNY,1102733.3971466906
449,52,2020017,CNY,1338463.3838533314
525,52,2019049,CNY,1562613.396751422
652,52,2020030,CNY,151160.4463527265
787,52,2019027,CNY,1661660.3805696487
189,52,2020018,CNY,741781.0537129162
841,52,2020036,CNY,1675750.6260891778
672,52,2020022,CNY,21102.891631158207
806,52,2018029,CNY,1043108.5403949872
54,52,2020035,CNY,1042785.7783877362
85,52,2019031,CNY,1586781.5758826784
994,52,2019044,CNY,76816.26127843799
817,52,2019020,CNY,1600425.0253794787
616,52,2018034,CNY,1434814.3640238156
714,52,2018008,CNY,373521.3437792233
422,52,2018015,CNY,1485970.7663730842
423,52,2019029,CNY,29897.690417423644
516,52,2018001,CNY,1024090.1948554318
132,52,2018014,CNY,1729085.5986794282
610,52,2020044,CNY,548109.8892173638
458,52,2018030,CNY,1675475.0460297395
453,52,2018042,CNY,869725.3185268688
919,52,2018052,CNY,22944.0203810333
673,52,2020028,CNY,1249975.4935569656
308,52,2018049,CNY,735525.0280475038
148,52,2018017,CNY,247598.23199470754
106,52,2019015,CNY,795979.8720305092
811,52,2019011,CNY,466474.636240174
128,52,2018009,CNY,843789.6716792699
97,52,2019010,CNY,1718955.7619855846
545,52,2019041,CNY,1683829.7785667037
163,52,2018014,CNY,105704.80800455452
987,52,2020029,CNY,950171.9567796553
262,52,2020026,CNY,1756850.138476179
211,52,2018021,CNY,144398.65726767277
649,52,2018004,CNY,200850.93402339375
714,52,2018021,CNY,692065.8658724815
298,52,2018001,CNY,107996.00136151942
667,52,2020005,CNY,1208154.2570449333
429,52,2020011,CNY,444697.3408871395
620,52,2018006,CNY,1748517.367161224
879,52,2019008,CNY,238087.52329232928
322,52,2018052,CNY,1232278.1981551596
550,52,2018029,CNY,392488.4725097037
679,52,2019018,CNY,1214809.8987116865
729,52,2018044,CNY,949832.3851579349
153,52,2019003,CNY,1419677.670287582
705,52,2018039,CNY,1052789.447383367
616,52,2019029,CNY,1514987.5618699135
542,52,2019045,CNY,1084511.052003593
70,52,2019040,CNY,577965.435498039
551,52,2019030,CNY,165653.58012000227
195,52,2020015,CNY,1671505.4071316617
607,52,2018014,CNY,1344429.3729632574
300,52,2019015,CNY,697037.0236258919
395,52,2018044,CNY,1095696.8135791016
187,52,2020044,CNY,1059702.5246417976
404,52,2018018,CNY,22561.176442048178
713,52,2020003,CNY,437111.3883273409
339,52,2020029,CNY,726566.6464529021
411,52,2020031,CNY,493274.96675703896
14,52,2018040,CNY,1134330.3362990674
460,52,2020030,CNY,1110106.7225103236
328,52,2019020,CNY,1284746.735390993
214,52,2018014,CNY,116751.8905709126
809,52,2018042,CNY,657300.6099524396
149,52,2019001,CNY,65662.7980587966
431,52,2018042,CNY,1234164.1404793812
260,52,2018044,CNY,982992.5485057931
50,52,2018036,CNY,1185477.2121288457
274,52,2020024,CNY,583939.8685857515
950,52,2019025,CNY,1599951.6710103687
320,52,2020022,CNY,1754115.3097981089
859,52,2018001,CNY,742532.4135705878
250,52,2018012,CNY,721399.8836587733
801,52,2019040,CNY,1538902.0236409765
970,52,2018018,CNY,971053.6956841035
595,52,2018016,CNY,66571.21053614642
674,52,2020035,CNY,279552.21020101546
617,52,2020050,CNY,838102.1797785644
769,52,2018018,CNY,911042.6885451401
274,52,2018006,CNY,1687344.5765528288
989,52,2019029,CNY,1105402.411316339
54,52,2018029,CNY,451704.75025700283
648,52,2018013,CNY,1177354.5941414877
345,52,2020012,CNY,1490070.3276812045
495,52,2020004,CNY,1041011.614062965
510,52,2020006,CNY,1397178.5903426774
469,52,2019031,CNY,1545700.578219835
730,52,2018009,CNY,827226.1288743712
280,52,2018040,CNY,537690.6731794963
715,52,2020021,CNY,1584706.3373905101
932,52,2018002,CNY,1739222.0090673426
363,52,2020009,CNY,1171466.0380349134
208,52,2019031,CNY,536091.2598829309
726,52,2020021,CNY,841338.6517844474
662,52,2020037,CNY,1196882.075442996
337,52,2020004,CNY,984470.413309644
496,52,2020027,CNY,45479.98120816972
940,52,2019030,CNY,444111.0371077297
906,52,2019025,CNY,1209019.3167339987
32,52,2018052,CNY,328083.97032586153
738,52,2018041,CNY,708974.1696598281
274,52,2018036,CNY,1443336.8722691152
319,52,2018029,CNY,1645461.5342246273
217,52,2020033,CNY,900250.558156332
20,52,2018036,CNY,1050557.3036650487
648,52,2019036,CNY,242318.39624737602
801,52,2020012,CNY,1296617.1152355082
794,52,2019046,CNY,108437.52248229657
962,52,2018008,CNY,295387.36732796184
555,52,2018049,CNY,878485.8760973496
726,52,2019019,CNY,664171.5249086902
508,52,2018052,CNY,160606.15503490492
103,52,2018026,CNY,1601320.7675451385
707,52,2018043,CNY,830325.3581768128
404,52,2020019,CNY,832967.0918698686
522,52,2020016,CNY,118323.13864009017
996,52,2019006,CNY,383819.42651429126
608,52,2019028,CNY,373909.77739371185
998,52,2020047,CNY,1416416.6863266972
780,52,2019043,CNY,1730069.6033262915
494,52,2018036,CNY,317578.75389707927
918,52,2019027,CNY,1752503.3657521338
813,52,2019023,CNY,1269545.9389555657
596,52,2019050,CNY,1677697.4755702585
539,52,2018026,CNY,1171769.2774364988
801,52,2020001,CNY,1391788.3591926727
885,52,2020022,CNY,1031667.5014837483
737,52,2018036,CNY,515702.78397112706
40,52,2018021,CNY,308832.65697256953
829,52,2019048,CNY,1164665.1993832153
462,52,2020008,CNY,1270048.682997823
355,52,2019039,CNY,29466.322600791675
266,52,2019046,CNY,374755.21723232605
563,52,2019027,CNY,328666.17793048016
489,52,2019023,CNY,167614.97312018482
346,52,2018003,CNY,1456594.2593850968
904,52,2020041,CNY,1746077.119864669
954,52,2020038,CNY,1019926.9362295304
317,52,2019012,CNY,256475.92330647772
760,52,2020049,CNY,1585876.1763149283
753,52,2020027,CNY,1705155.3585237241
465,52,2018019,CNY,889870.8492643879
618,52,2018022,CNY,1368061.0839062054
324,52,2019038,CNY,1421834.6493069832
626,52,2018039,CNY,93792.45791564761
932,52,2019038,CNY,734074.2126609079
280,52,2018004,CNY,262266.5800684689
216,52,2020047,CNY,282905.34463672753
379,52,2019018,CNY,343811.4005771492
858,52,2020024,CNY,1504532.0876215093
368,52,2018051,CNY,1212848.2466490697
352,52,2018045,CNY,1184932.4024627174
320,52,2020009,CNY,1553380.907415428
145,52,2020025,CNY,93268.35556637625
996,52,2020044,CNY,1744448.049472234
426,52,2020030,CNY,321103.83274593565
489,52,2020007,CNY,1681172.312601642
873,52,2019023,CNY,47927.44584225187
714,52,2018013,CNY,1432281.935812197
129,52,2020043,CNY,606828.3018689224
323,52,2019005,CNY,1595856.9160053812
241,52,2019041,CNY,752622.9658322111
200,52,2018014,CNY,1451003.0030072974
265,52,2018042,CNY,967840.9039860823
40,52,2019009,CNY,251551.10629651998
607,52,2019038,CNY,1712190.8801744091
557,52,2018016,CNY,1168055.7981953628
561,52,2019050,CNY,1021677.9496361382
353,52,2020052,CNY,883449.616216548
142,52,2020008,CNY,1738611.0550586716
436,52,2018031,CNY,289530.79078370484
176,52,2018036,CNY,1028756.7143950557
261,52,2020038,CNY,622108.193256671
154,52,2019007,CNY,312920.4209776312
611,52,2018006,CNY,344868.2303498656
421,52,2020040,CNY,1399521.1324396718
772,52,2019014,CNY,448849.026085433
859,52,2019012,CNY,596461.4806088458
324,52,2018001,CNY,1019269.9521330359
815,52,2019046,CNY,1492833.1050815692
351,52,2020009,CNY,943581.7490237767
62,52,2018001,CNY,609794.4035094632
192,52,2018014,CNY,1593255.547861971
378,52,2019019,CNY,812180.2941000524
264,52,2019015,CNY,582088.8325924894
505,52,2019050,CNY,1758638.612551501
195,52,2019023,CNY,1374987.8935445321
661,52,2018026,CNY,979310.8597652034
84,52,2019028,CNY,99961.8506887961
827,52,2019024,CNY,978363.2482501531
1,52,2018050,CNY,1546958.103188566
958,52,2019002,CNY,364940.92572789214
318,52,2019026,CNY,864323.2488546959
992,52,2019042,CNY,561358.5030500898
167,52,2019017,CNY,839406.2632188082
608,52,2020030,CNY,1661904.245595059
728,52,2020052,CNY,1309478.3067652655
974,52,2020038,CNY,1748732.8611399422
824,52,2020047,CNY,1484292.7437482832
312,52,2020046,CNY,1654199.9328543674
279,52,2019011,CNY,672089.9206772929
94,52,2019004,CNY,928794.560476763
646,52,2018041,CNY,1064469.5748044748
994,52,2019031,CNY,686056.109714677
286,52,2020021,CNY,718637.8782290408
771,52,2020041,CNY,1307650.0038251136
279,52,2019022,CNY,1233931.3203017283
564,52,2019045,CNY,1295438.2207695441
348,52,2020006,CNY,1208198.0012463098
353,52,2020034,CNY,522222.45131772995
930,52,2018021,CNY,658445.9508425224
143,52,2019030,CNY,1665405.966950752
606,52,2020047,CNY,527690.7791115327
160,52,2020011,CNY,1457737.0249382001
17,52,2019015,CNY,1361276.8344695491
421,52,2020045,CNY,1556820.9210417
861,52,2019020,CNY,1210650.4503700398
466,52,2018016,CNY,87049.89860241828
318,52,2020020,CNY,1285453.022076062
741,52,2019051,CNY,875227.6958093853
72,52,2018044,CNY,1761570.6350056897
954,52,2019007,CNY,653488.7862241211
448,52,2020012,CNY,671043.4623205289
932,52,2020025,CNY,1391036.1110240628
732,52,2019012,CNY,322508.8731669876
995,52,2018024,CNY,1040736.8213829066
518,52,2020039,CNY,460933.1264849449
946,52,2019007,CNY,372875.5904801168
329,52,2018052,CNY,1383021.2796151433
170,52,2020050,CNY,1571089.6253550905
802,52,2018030,CNY,1251514.5432535799
747,52,2019010,CNY,411889.1195017948
987,52,2018051,CNY,632441.1093270747
226,52,2018032,CNY,1541014.4587460933
492,52,2018032,CNY,1592594.5789500962
488,52,2018034,CNY,980539.3007880104
170,52,2020015,CNY,377112.199600822
632,52,2020036,CNY,814531.144438291
13,52,2019044,CNY,962150.5566401983
747,52,2020046,CNY,436353.5653161243
930,52,2019030,CNY,570145.228702502
95,52,2019052,CNY,824869.7531395084
213,52,2019004,CNY,309592.14659136994
214,52,2018029,CNY,473019.24717991386
762,52,2019048,CNY,37340.619429650535
181,52,2018041,CNY,1050015.5279945834
599,52,2019026,CNY,1210577.981248688
445,52,2018032,CNY,492033.4961148911
158,52,2018020,CNY,1741047.8725807902
714,52,2019004,CNY,1150607.9735298536
943,52,2019030,CNY,521409.3977487401
444,52,2020027,CNY,1426682.0200014093
713,52,2019046,CNY,458550.1851055445
328,52,2019008,CNY,1122120.8481319086
265,52,2020049,CNY,1102403.3250643227
215,52,2019031,CNY,533157.3181035641
395,52,2020006,CNY,650390.335965645
897,52,2018003,CNY,175330.27453607507
33,52,2020013,CNY,871759.8616495051
7,52,2019001,CNY,1510936.6700485144
824,52,2019005,CNY,1609892.9893215722
784,52,2018029,CNY,721494.2436583173
226,52,2019038,CNY,1525421.4483837325
98,52,2018012,CNY,1003635.5660819684
389,52,2020012,CNY,1391169.2851856602
722,52,2018027,CNY,1200375.8323002544
37,52,2019044,CNY,1105817.3458237054
999,52,2018025,CNY,33592.10713927048
554,52,2020023,CNY,1594114.9963567976
749,52,2019046,CNY,1636496.0441988555
120,52,2018020,CNY,352571.91976300796
922,52,2018008,CNY,437194.61009556375
351,52,2019044,CNY,155274.28756431575
160,52,2019052,CNY,1656541.697018945
356,52,2019039,CNY,363009.86174576293
780,52,2019051,CNY,127041.44891887413
340,52,2019022,CNY,174191.1021486234
872,52,2019022,CNY,834054.0493893969
46,52,2018014,CNY,870502.2352735724
629,52,2020011,CNY,1736633.7939011792
308,52,2020050,CNY,753881.7454873908
602,52,2020010,CNY,859023.4963505238
214,52,2018004,CNY,1218777.1674025466
714,52,2020034,CNY,964324.5816506617
493,52,2018036,CNY,840471.4723390319
676,52,2018044,CNY,58884.53057635312
631,52,2020017,CNY,1020156.5117322434
307,52,2019031,CNY,943893.5181994279
810,52,2019016,CNY,105233.86236782455
808,52,2019002,CNY,806759.8485129997
906,52,2019038,CNY,1432233.2853537772
144,52,2020014,CNY,1185273.2401571767
902,52,2020052,CNY,345680.9770048296
270,52,2019044,CNY,196908.81699479668
17,52,2019027,CNY,688847.765192586
300,52,2019006,CNY,1051096.9476916783
451,52,2018027,CNY,474267.6884046448
67,52,2018008,CNY,849382.4323882505
832,52,2019007,CNY,421266.3494774834
69,52,2020043,CNY,898441.1695689749
794,52,2018024,CNY,355598.57560740283
5,52,2020039,CNY,1270835.9707809573
93,52,2018017,CNY,1231783.434367756
595,52,2020011,CNY,1568776.0204666506
972,52,2018031,CNY,1580985.9902735373
458,52,2019023,CNY,38460.95207660761
867,52,2018044,CNY,1766995.8748022444
542,52,2019040,CNY,1202399.3308867037
77,52,2020040,CNY,333304.4368551076
278,52,2020020,CNY,946404.5733791245
707,52,2020046,CNY,823529.6010869313
149,52,2018047,CNY,1606054.4099861642
443,52,2020049,CNY,1301454.7282281169
568,52,2019046,CNY,1615071.2515962252
648,52,2020012,CNY,1582045.3932198198
828,52,2018028,CNY,1150526.8040380704
55,52,2020028,CNY,163603.97252121256
576,52,2019048,CNY,578779.1006626458
696,52,2019050,CNY,1592328.8092744234
757,52,2019011,CNY,1352642.005788892
367,52,2018002,CNY,980371.415409089
866,52,2020040,CNY,1728753.2568276455
676,52,2019040,CNY,980937.4222652034
281,52,2020021,CNY,447628.8716661655
146,52,2018029,CNY,1697476.7117071925
969,52,2018018,CNY,1677674.1755067583
853,52,2020009,CNY,1649650.7508258943
333,52,2018046,CNY,477966.22831816215
136,52,2020031,CNY,597173.0407947875
791,52,2018035,CNY,1736612.644533462
401,52,2019042,CNY,1043587.5505446821
491,52,2019018,CNY,30902.013578408158
74,52,2018034,CNY,688878.8227895838
908,52,2020005,CNY,844716.8294154416
754,52,2018034,CNY,1769495.695059315
107,52,2018006,CNY,488073.5911206571
639,52,2020010,CNY,520147.0909457137
101,52,2020043,CNY,518076.8475424863
577,52,2020033,CNY,1579256.1343777825
190,52,2018043,CNY,1297993.3755598124
680,52,2018028,CNY,839272.8718950354
968,52,2018004,CNY,630868.0859981135
833,52,2018001,CNY,308241.5239586034
633,52,2019016,CNY,42160.42423336728
426,52,2019037,CNY,1150451.3868002165
775,52,2020032,CNY,1511593.3020864022
122,52,2019043,CNY,354047.1032156772
241,52,2018035,CNY,1432170.0369056026
319,52,2019025,CNY,1043242.0899979301
987,52,2020005,CNY,129798.40301303827
168,52,2020051,CNY,1017611.3052370629
231,52,2020020,CNY,1154262.1944448526
151,52,2018027,CNY,1271769.9622749812
741,52,2018033,CNY,43998.32901378158
578,52,2020044,CNY,242786.13921200865
391,52,2020009,CNY,1672515.9692185726
885,52,2020034,CNY,546349.2113635457
814,52,2020019,CNY,934854.893762859
814,52,2020036,CNY,747418.579471854
991,52,2019003,CNY,1053193.9714833777
451,52,2018040,CNY,1021771.5851217055
565,52,2020030,CNY,725216.4489073161
410,52,2018038,CNY,1382854.2476477353
644,52,2018029,CNY,874086.0866370909
61,52,2020051,CNY,544842.7520475172
683,52,2019026,CNY,213053.0178708018
339,52,2020036,CNY,74572.69418499678
341,52,2019019,CNY,1581944.47391378
901,52,2020015,CNY,210651.49591110123
395,52,2020004,CNY,730120.713597982
187,52,2019017,CNY,177714.5993069096
763,52,2020012,CNY,199104.23434753012
386,52,2018042,CNY,1193611.5932817562
860,52,2018044,CNY,1304463.80523132
348,52,2020031,CNY,313367.23044237297
944,52,2019006,CNY,295979.86864160834
158,52,2019018,CNY,123955.09321603819
17,52,2020005,CNY,121654.59855488487
962,52,2020019,CNY,106896.27297437945
594,52,2019035,CNY,604612.5465903643
275,52,2020039,CNY,1112464.3295820046
492,52,2018012,CNY,664963.5899272243
537,52,2019008,CNY,1172228.2343093692
58,52,2019036,CNY,1647490.577846828
749,52,2018037,CNY,1036609.7412972349
354,52,2020032,CNY,1695906.1920310087
429,52,2019032,CNY,610672.5356631656
631,52,2018029,CNY,1608921.6234432121
200,52,2020052,CNY,1576718.2725574032
372,52,2018003,CNY,1319418.0933500596
56,52,2020052,CNY,532122.3891583526
290,52,2018027,CNY,398643.4084037496
257,52,2019052,CNY,326799.42396077246
394,52,2020017,CNY,69845.96111081871
827,52,2020013,CNY,1516006.3933269451
111,52,2018049,CNY,1616616.6574139812
91,52,2018032,CNY,1131442.267378005
936,52,2018017,CNY,736396.1226068817
531,52,2020035,CNY,668892.2937314331
436,52,2020036,CNY,859992.8568074682
505,52,2018037,CNY,1391477.1462970392
882,52,2019032,CNY,964225.3211100132
740,52,2018010,CNY,895378.1444763147
586,52,2018037,CNY,1270724.6033809208
836,52,2020012,CNY,1116384.7453146374
467,52,2018050,CNY,84993.539154152
513,52,2020005,CNY,169608.30739808237
329,52,2020029,CNY,475924.118826978
612,52,2019036,CNY,330268.6673024884
456,52,2019033,CNY,34993.006199524985
88,52,2020021,CNY,706979.4629653353
44,52,2020016,CNY,342514.8783617695
509,52,2020018,CNY,1035758.9831564679
853,52,2020020,CNY,936513.92094057
456,52,2020021,CNY,1189250.726875265
175,52,2019037,CNY,1199182.32273774
888,52,2020002,CNY,543969.8855009258
742,52,2020019,CNY,1130408.5213536455
239,52,2019019,CNY,872612.2631162879
852,52,2019042,CNY,585795.4802473724
586,52,2019021,CNY,94198.42309401423
149,52,2018050,CNY,1538396.742408571
248,52,2018031,CNY,354088.40928170027
905,52,2019040,CNY,514925.486943362
455,52,2019008,CNY,1394970.4184370367
348,52,2019010,CNY,885345.0839436867
908,52,2019045,CNY,995382.6909389729
503,52,2018049,CNY,959246.0944759346
711,52,2019038,CNY,130404.4515527806
244,52,2020051,CNY,76125.62860733866
1000,52,2020022,CNY,148812.61216448768
808,52,2018049,CNY,78866.22040286621
64,52,2020052,CNY,26548.592270190344
